Country,Date,realGDP,realPersInc,unempRate,indProd,retailSales,recBinary
Japan,2/1/2016,99.61,97.22894355,0.033,99.49,98.7112,1
Japan,3/1/2016,99.6,97.12451194,0.032,99.89,98.9132,1
Japan,4/1/2016,99.59,97.05971343,0.032,99.19,99.0155,1
Japan,5/1/2016,99.57,97.02123311,0.032,98.69,98.6164,1
Japan,6/1/2016,99.56,96.97920264,0.031,99.19,98.7152,1
Japan,7/1/2016,99.55,96.90837227,0.03,99.69,100.6192,1
Japan,8/1/2016,99.56,96.81416133,0.031,100.59,98.8129,0
Japan,9/1/2016,99.58,96.71435276,0.03,100.99,99.2149,0
Japan,10/1/2016,99.64,96.62324175,0.03,101.09,101.0129,0
Japan,11/1/2016,99.72,96.53290017,0.03,102.09,100.3155,0
Japan,12/1/2016,99.84,96.42675529,0.03,101.49,99.9168,0
Japan,1/1/2017,99.98,96.29349681,0.03,100.69,100.3167,0
Japan,2/1/2017,100.13,96.15387258,0.029,101.39,100.8184,0
Japan,3/1/2017,100.26,96.04066078,0.028,101.49,100.8176,0
Japan,4/1/2017,100.37,95.976735,0.028,103.79,101.313,0
Japan,5/1/2017,100.47,95.92700458,0.031,102.19,100.3155,0
Japan,6/1/2017,100.56,95.8353983,0.028,102.99,100.8152,0
Japan,7/1/2017,100.64,95.66051791,0.028,102.49,101.2157,0
Japan,8/1/2017,100.68,95.44358371,0.028,103.79,100.5153,0
Japan,9/1/2017,100.7,95.25465427,0.028,102.59,100.9123,1
Japan,10/1/2017,100.67,95.14500652,0.027,103.19,100.9115,1
Japan,11/1/2017,100.61,95.0641696,0.027,103.99,101.6027,1
Japan,12/1/2017,100.52,94.9274299,0.027,105.49,102.2898,1
Japan,1/1/2018,100.41,94.67544967,0.024,101.29,100.6091,1
Japan,2/1/2018,100.3,94.3811511,0.025,103.79,100.9053,1
Japan,3/1/2018,100.21,94.16036515,0.025,104.89,101.106,1
Japan,4/1/2018,100.11,94.10140949,0.025,104.29,101.8009,1
Japan,5/1/2018,100.01,94.15456683,0.023,104.59,101.0069,1
Japan,6/1/2018,99.88,94.22695749,0.025,103.59,101.9992,1
Japan,7/1/2018,99.76,94.2463686,0.025,103.79,101.9972,1
Japan,8/1/2018,99.64,94.240416,0.025,103.59,102.0839,1
Japan,9/1/2018,99.56,94.26679713,0.023,103.29,101.9836,1
Japan,10/1/2018,99.53,94.36619442,0.024,105.29,102.4681,1
Japan,11/1/2018,99.54,94.50017033,0.025,104.09,101.8834,0
Japan,12/1/2018,99.58,94.60731537,0.024,104.39,102.8743,0
Japan,1/1/2019,99.65,94.64421333,0.025,101.79,101.0021,0
Japan,2/1/2019,99.73,94.64800955,0.024,102.39,101.3962,0
Japan,3/1/2019,99.82,94.67838396,0.025,102.09,101.5933,0
Japan,4/1/2019,99.9,94.77856899,0.024,102.89,101.1956,0
Japan,5/1/2019,99.97,94.92087638,0.024,104.69,101.5886,0
Japan,6/1/2019,100.03,95.05850786,0.023,101.19,101.7886,0
Japan,7/1/2019,100.08,95.14808276,0.023,102.19,99.426,0
Japan,8/1/2019,100.12,95.16041435,0.023,101.49,103.7501,0
Japan,9/1/2019,100.15,95.07,0.024,103.29,111.1078,0
Korea,10/1/1999,100.15,134.84,0.055,44.82,56.2047,0
Korea,11/1/1999,100.36,134.0959779,0.052,46.85,56.9047,0
Korea,12/1/1999,100.53,133.7495934,0.052,46.67,57.4048,0
Korea,1/1/2000,100.65,133.6905852,0.051,47.6,57.8048,0
Korea,2/1/2000,100.74,133.796115,0.048,47.84,58.6049,0
Korea,3/1/2000,100.81,133.8948892,0.045,48.06,58.3049,0
Korea,4/1/2000,100.87,133.8039472,0.044,47.76,59.505,0
Korea,5/1/2000,100.93,133.4055663,0.043,49.76,61.2051,0
Korea,6/1/2000,100.99,132.8241334,0.041,49.35,60.505,0
Korea,7/1/2000,101.02,132.2401861,0.041,51.05,62.3052,1
Korea,8/1/2000,100.99,131.7920307,0.043,51.94,61.6051,1
Korea,9/1/2000,100.89,131.4669972,0.044,51.16,59.605,1
Korea,10/1/2000,100.73,131.2186913,0.041,50.41,59.805,1
Korea,11/1/2000,100.55,131.0058645,0.042,49.39,61.4051,1
Korea,12/1/2000,100.38,130.8049916,0.044,48.93,59.3049,1
Korea,1/1/2001,100.25,130.5963592,0.045,48.37,60.8051,1
Korea,2/1/2001,100.14,130.3550483,0.046,48.38,61.7051,1
Korea,3/1/2001,100.06,130.0388644,0.046,48.73,61.6051,1
Korea,4/1/2001,100,129.6020427,0.04,49.15,62.7052,1
Korea,5/1/2001,99.96,129.0246268,0.039,49.71,64.6054,1
Korea,6/1/2001,99.95,128.3691955,0.038,49.83,64.9054,1
Korea,7/1/2001,99.95,127.7147876,0.038,48.96,64.7054,0
Korea,8/1/2001,99.98,127.1311554,0.038,50.2,65.1054,0
Korea,9/1/2001,100.04,126.6594276,0.037,50.6,67.3056,0
Korea,10/1/2001,100.14,126.3352124,0.037,50.71,65.3054,0
Korea,11/1/2001,100.27,126.163611,0.037,50.67,67.8057,0
Korea,12/1/2001,100.43,126.0590766,0.037,49.65,67.9057,0
Korea,1/1/2002,100.61,125.919348,0.037,50.83,68.6057,0
Korea,2/1/2002,100.79,125.685613,0.035,51.91,70.3059,0
Korea,3/1/2002,100.96,125.4235349,0.034,52.87,71.3059,0
Korea,4/1/2002,101.12,125.220871,0.034,53.55,71.3059,0
Korea,5/1/2002,101.26,125.1241376,0.033,53.12,70.4059,0
Korea,6/1/2002,101.37,125.0659129,0.031,52.49,70.3059,0
Korea,7/1/2002,101.46,124.9593334,0.031,54.08,72.106,0
Korea,8/1/2002,101.49,124.7565266,0.033,54.69,73.5061,1
Korea,9/1/2002,101.45,124.5135222,0.03,54.31,72.306,1
Korea,10/1/2002,101.33,124.3034024,0.031,54.71,72.506,1
Korea,11/1/2002,101.12,124.1699086,0.031,55.28,72.006,1
Korea,12/1/2002,100.84,124.0813517,0.031,56.06,70.4059,1
Korea,1/1/2003,100.51,123.9941846,0.034,54.71,73.6061,1
Korea,2/1/2003,100.17,123.8995146,0.033,54.71,67.9057,1
Korea,3/1/2003,99.86,123.8744132,0.034,55.67,68.3057,1
Korea,4/1/2003,99.62,124.0087819,0.034,54.9,68.1057,1
Korea,5/1/2003,99.47,124.3114923,0.036,54.69,69.4058,1
Korea,6/1/2003,99.43,124.5974307,0.036,56.37,68.8057,1
Korea,7/1/2003,99.5,124.6534916,0.036,54.02,69.8058,1
Korea,8/1/2003,99.64,124.374375,0.037,56.73,70.0058,1
Korea,9/1/2003,99.83,123.9039112,0.036,58.31,70.2059,1
Korea,10/1/2003,100.02,123.4207687,0.037,59.15,70.4059,1
Korea,11/1/2003,100.2,123.0516819,0.039,59,70.5059,1
Korea,12/1/2003,100.32,122.8075127,0.037,60.47,69.1058,1
Korea,1/1/2004,100.38,122.6831069,0.036,60.22,71.406,1
Korea,2/1/2004,100.39,122.611948,0.036,62.58,71.1059,1
Korea,3/1/2004,100.34,122.3953142,0.036,61.65,68.9057,1
Korea,4/1/2004,100.24,121.8183395,0.036,62.32,69.3058,1
Korea,5/1/2004,100.12,120.8294518,0.037,63.28,68.9057,1
Korea,6/1/2004,99.97,119.7168757,0.035,61.75,71.506,1
Korea,7/1/2004,99.81,118.8099966,0.037,61.07,70.5059,1
Korea,8/1/2004,99.66,118.2678187,0.037,61.91,68.8057,1
Korea,9/1/2004,99.52,117.9068547,0.036,63.41,71.606,1
Korea,10/1/2004,99.4,117.5035023,0.037,62.74,69.4058,1
Korea,11/1/2004,99.31,116.9432955,0.037,63.63,69.8058,1
Korea,12/1/2004,99.25,116.3237278,0.038,63.02,70.7059,1
Korea,1/1/2005,99.23,115.7662925,0.039,64.59,69.3058,1
Korea,2/1/2005,99.25,115.3546707,0.037,63.33,69.9058,0
Korea,3/1/2005,99.3,115.1015789,0.037,65.17,70.4059,0
Korea,4/1/2005,99.39,115.0115558,0.037,64.48,71.3059,0
Korea,5/1/2005,99.48,115.0547947,0.037,64.47,71.2059,0
Korea,6/1/2005,99.57,115.1391918,0.038,65.32,71.706,0
Korea,7/1/2005,99.65,115.1664933,0.037,65.77,72.306,0
Korea,8/1/2005,99.71,115.0752269,0.037,65.84,72.406,0
Korea,9/1/2005,99.75,114.8684118,0.039,66.74,72.7061,0
Korea,10/1/2005,99.79,114.5558912,0.039,67.38,73.0061,0
Korea,11/1/2005,99.82,114.1707378,0.036,70.3,74.9062,0
Korea,12/1/2005,99.86,113.7853987,0.036,68.78,76.8064,0
Korea,1/1/2006,99.89,113.4748801,0.034,71.17,74.3062,0
Korea,2/1/2006,99.91,113.2261944,0.036,70.1,74.2062,0
Korea,3/1/2006,99.92,112.882136,0.036,70.92,75.2063,0
Korea,4/1/2006,99.92,112.2748234,0.035,70.69,75.7063,0
Korea,5/1/2006,99.93,111.4080484,0.034,71.85,76.0063,0
Korea,6/1/2006,99.95,110.5576927,0.035,71.2,76.1063,0
Korea,7/1/2006,99.97,110.0199984,0.035,67.58,72.9061,0
Korea,8/1/2006,100,109.8722216,0.035,72.42,75.1063,0
Korea,9/1/2006,100.02,109.8559446,0.035,73.88,75.4063,0
Korea,10/1/2006,100.04,109.6878958,0.035,76.32,77.2064,0
Korea,11/1/2006,100.08,109.2762968,0.035,75.37,77.2064,0
Korea,12/1/2006,100.15,108.813288,0.034,72.63,80.1067,0
Korea,1/1/2007,100.24,108.5111008,0.034,73.13,77.6065,0
Korea,2/1/2007,100.35,108.4403005,0.032,74.31,80.1067,0
Korea,3/1/2007,100.48,108.4682669,0.032,73.5,79.5066,0
Korea,4/1/2007,100.61,108.4492767,0.033,75.18,78.8066,0
Korea,5/1/2007,100.73,108.3549206,0.033,75.91,80.1067,0
Korea,6/1/2007,100.85,108.3195707,0.032,75.71,79.0066,0
Korea,7/1/2007,100.98,108.4862662,0.033,76.39,78.3065,0
Korea,8/1/2007,101.11,108.8587619,0.032,78.88,79.4066,0
Korea,9/1/2007,101.24,109.253821,0.032,78.43,81.1068,0
Korea,10/1/2007,101.36,109.4787838,0.032,81.23,80.9067,0
Korea,11/1/2007,101.44,109.484942,0.033,81.32,81.1068,0
Korea,12/1/2007,101.48,109.4105844,0.032,80.82,81.7068,1
Korea,1/1/2008,101.47,109.4033441,0.03,82.24,82.2069,1
Korea,2/1/2008,101.43,109.4968662,0.03,82.36,81.0068,1
Korea,3/1/2008,101.36,109.5815075,0.03,82.72,81.8068,1
Korea,4/1/2008,101.26,109.5411311,0.031,83.55,82.4069,1
Korea,5/1/2008,101.12,109.3477389,0.032,82.84,81.5068,1
Korea,6/1/2008,100.91,109.0805526,0.031,82.21,78.4065,1
Korea,7/1/2008,100.62,108.8236497,0.031,81.72,80.3067,1
Korea,8/1/2008,100.22,108.6100557,0.032,81.85,80.8067,1
Korea,9/1/2008,99.71,108.4126919,0.032,81.21,79.3066,1
Korea,10/1/2008,99.15,108.2021855,0.032,80.06,78.1065,1
Korea,11/1/2008,98.62,107.983132,0.033,71.61,77.4065,1
Korea,12/1/2008,98.19,107.7988318,0.034,64.1,77.2064,1
Korea,1/1/2009,97.89,107.6924153,0.034,65.43,78.6066,1
Korea,2/1/2009,97.73,107.6441687,0.034,70.19,80.7067,1
Korea,3/1/2009,97.7,107.5650721,0.036,73.25,79.5066,1
Korea,4/1/2009,97.79,107.3651292,0.036,76.19,79.9067,0
Korea,5/1/2009,97.98,107.0216617,0.039,77.14,82.8069,0
Korea,6/1/2009,98.23,106.5838469,0.039,80.25,82.6069,0
Korea,7/1/2009,98.49,106.1046739,0.038,82.15,80.7067,0
Korea,8/1/2009,98.74,105.644652,0.038,83.02,81.0068,0
Korea,9/1/2009,98.94,105.2720604,0.036,86.11,83.507,0
Korea,10/1/2009,99.11,105.0523519,0.035,84.61,85.2071,0
Korea,11/1/2009,99.27,104.977743,0.037,85.09,83.807,0
Korea,12/1/2009,99.43,104.9672139,0.036,86.38,85.2071,0
Korea,1/1/2010,99.61,104.9398218,0.047,86.6,85.8072,0
Korea,2/1/2010,99.79,104.885406,0.041,88.85,89.0074,0
Korea,3/1/2010,99.98,104.8623176,0.037,89.85,86.9072,0
Korea,4/1/2010,100.15,104.9278897,0.036,91.53,86.7072,0
Korea,5/1/2010,100.31,105.0610187,0.032,92.64,87.3073,0
Korea,6/1/2010,100.44,105.1671165,0.035,92.99,88.5074,0
Korea,7/1/2010,100.55,105.1526234,0.037,93.5,88.8074,0
Korea,8/1/2010,100.64,104.9988945,0.035,93.3,88.5074,0
Korea,9/1/2010,100.71,104.7552152,0.037,94.08,89.9075,0
Korea,10/1/2010,100.76,104.474723,0.036,93.26,89.1074,0
Korea,11/1/2010,100.8,104.2361526,0.033,94.18,90.3075,0
Korea,12/1/2010,100.81,104.1407035,0.037,95.83,90.8076,1
Korea,1/1/2011,100.81,104.2812895,0.036,97.85,95.1079,1
Korea,2/1/2011,100.79,104.593085,0.037,95.28,88.4074,1
Korea,3/1/2011,100.75,104.8772802,0.038,97.63,91.3076,1
Korea,4/1/2011,100.69,104.9417097,0.035,96.66,91.9077,1
Korea,5/1/2011,100.62,104.7746436,0.033,97.86,92.3077,1
Korea,6/1/2011,100.55,104.5126766,0.033,98.51,93.1078,1
Korea,7/1/2011,100.47,104.2906412,0.033,98.33,91.8077,1
Korea,8/1/2011,100.4,104.1464145,0.032,98.32,92.6077,1
Korea,9/1/2011,100.34,104.0407434,0.033,99.31,92.7077,1
Korea,10/1/2011,100.29,103.9339671,0.032,99.02,92.1077,1
Korea,11/1/2011,100.24,103.8122452,0.032,97.66,91.4076,1
Korea,12/1/2011,100.2,103.6816139,0.032,96.18,93.0078,1
Korea,1/1/2012,100.16,103.548435,0.033,98.5,94.4079,1
Korea,2/1/2012,100.13,103.4164225,0.034,100.69,92.9077,1
Korea,3/1/2012,100.09,103.2873183,0.033,98.51,92.2077,1
Korea,4/1/2012,100.04,103.1616567,0.033,99.77,92.6077,1
Korea,5/1/2012,99.99,103.0242154,0.032,101.3,94.4079,1
Korea,6/1/2012,99.93,102.8484169,0.032,99.26,94.4079,1
Korea,7/1/2012,99.87,102.6112086,0.031,98.35,95.0079,1
Korea,8/1/2012,99.81,102.3384248,0.031,97.09,92.9077,1
Korea,9/1/2012,99.76,102.0899852,0.032,98.24,94.2079,1
Korea,10/1/2012,99.72,101.9207604,0.031,99.65,94.1078,1
Korea,11/1/2012,99.69,101.8146519,0.031,100.52,94.7079,1
Korea,12/1/2012,99.68,101.7076956,0.031,100.45,95.0079,1
Korea,1/1/2013,99.69,101.5402851,0.032,100.6,94.1078,0
Korea,2/1/2013,99.71,101.3148309,0.032,100.08,94.4079,0
Korea,3/1/2013,99.75,101.0742022,0.03,98.28,93.9078,0
Korea,4/1/2013,99.8,100.8593128,0.03,99.43,94.0078,0
Korea,5/1/2013,99.85,100.6811848,0.031,99.83,94.6079,0
Korea,6/1/2013,99.9,100.5319805,0.031,99.58,95.2079,0
Korea,7/1/2013,99.95,100.4045063,0.032,98.69,95.708,0
Korea,8/1/2013,99.99,100.3017093,0.031,100.47,95.0079,0
Korea,9/1/2013,100.03,100.2327237,0.03,99.04,94.4079,0
Korea,10/1/2013,100.06,100.2021567,0.031,100.87,95.0079,0
Korea,11/1/2013,100.1,100.1669695,0.03,100.01,95.608,0
Korea,12/1/2013,100.13,100.0560143,0.032,101.45,95.3079,0
Korea,1/1/2014,100.15,99.81172537,0.033,101.48,98.1082,0
Korea,2/1/2014,100.16,99.5143783,0.036,100.45,95.608,1
Korea,3/1/2014,100.15,99.32286591,0.034,101.44,95.708,1
Korea,4/1/2014,100.14,99.37208423,0.036,102.2,94.8079,1
Korea,5/1/2014,100.1,99.56101492,0.036,99.56,96.108,1
Korea,6/1/2014,100.06,99.65857739,0.035,101.97,97.0081,1
Korea,7/1/2014,100,99.46354186,0.034,102.83,96.9081,1
Korea,8/1/2014,99.95,99.05795701,0.035,99.19,98.1082,1
Korea,9/1/2014,99.9,98.67481179,0.035,99.34,96.008,1
Korea,10/1/2014,99.86,98.51788219,0.036,97.96,95.608,1
Korea,11/1/2014,99.83,98.52443389,0.035,98.3,96.508,1
Korea,12/1/2014,99.81,98.49450813,0.037,101.23,100.0083,1
Korea,1/1/2015,99.79,98.25023259,0.036,97.49,97.1081,1
Korea,2/1/2015,99.77,97.80762692,0.036,100.49,100.6084,1
Korea,3/1/2015,99.76,97.27916719,0.035,98.69,98.3082,1
Korea,4/1/2015,99.75,96.77225019,0.036,99.89,99.8083,1
Korea,5/1/2015,99.77,96.34794337,0.037,97.99,99.8083,0
Korea,6/1/2015,99.82,96.04505006,0.038,99.99,96.9081,0
Korea,7/1/2015,99.89,95.8877255,0.037,98.99,98.4082,0
Korea,8/1/2015,99.95,95.78850192,0.035,101.59,99.2083,0
Korea,9/1/2015,100,95.60810245,0.035,103.09,100.8084,0
Korea,10/1/2015,100.03,95.22788079,0.035,101.29,103.3086,0
Korea,11/1/2015,100.04,94.68377006,0.036,100.39,101.7085,0
Korea,12/1/2015,100.02,94.08098629,0.035,99.89,103.1086,0
Korea,1/1/2016,100,93.5165241,0.036,98.69,103.0086,0
Korea,2/1/2016,99.98,93.0266766,0.039,101.19,101.3084,0
Korea,3/1/2016,99.97,92.62146963,0.037,101.19,103.4086,0
Korea,4/1/2016,99.97,92.30578097,0.036,99.99,103.3086,0
Korea,5/1/2016,99.97,92.05007009,0.036,103.19,104.3087,0
Korea,6/1/2016,99.96,91.81041963,0.036,103.29,105.5088,0
Korea,7/1/2016,99.96,91.54975582,0.036,102.29,102.6086,0
Korea,8/1/2016,99.96,91.27622528,0.037,101.39,104.3087,0
Korea,9/1/2016,99.96,91.01620442,0.039,101.99,101.6085,0
Korea,10/1/2016,99.98,90.78847752,0.038,100.39,104.9087,0
Korea,11/1/2016,100,90.56360498,0.036,104.89,104.3087,0
Korea,12/1/2016,100.03,90.29338869,0.035,104.19,105.5088,0
Korea,1/1/2017,100.06,89.94750243,0.036,106.69,103.7086,0
Korea,2/1/2017,100.09,89.60434982,0.039,104.39,105.9088,0
Korea,3/1/2017,100.12,89.38313706,0.036,106.59,104.1087,0
Korea,4/1/2017,100.15,89.36806921,0.038,104.39,105.2088,0
Korea,5/1/2017,100.19,89.43853317,0.035,105.19,105.0088,0
Korea,6/1/2017,100.24,89.39978044,0.038,103.89,106.2089,0
Korea,7/1/2017,100.27,89.10439963,0.035,104.59,105.1088,0
Korea,8/1/2017,100.29,88.67156826,0.037,104.99,104.7087,1
Korea,9/1/2017,100.28,88.31351752,0.037,105.49,107.509,1
Korea,10/1/2017,100.24,88.18975388,0.037,105.79,106.8089,1
Korea,11/1/2017,100.21,88.1740848,0.037,105.59,109.8092,1
Korea,12/1/2017,100.18,88.04416695,0.037,103.69,107.609,1
Korea,1/1/2018,100.17,87.64222579,0.036,105.09,108.8091,1
Korea,2/1/2018,100.17,87.14705675,0.036,106.59,110.3092,1
Korea,3/1/2018,100.17,86.84664789,0.04,104.89,111.4093,1
Korea,4/1/2018,100.16,86.95448383,0.038,107.09,111.2093,1
Korea,5/1/2018,100.15,87.31028163,0.039,107.49,109.9092,1
Korea,6/1/2018,100.14,87.63688431,0.037,107.69,110.9092,1
Korea,7/1/2018,100.12,87.72907333,0.038,107.79,111.0093,1
Korea,8/1/2018,100.1,87.72906618,0.042,109.09,110.6092,1
Korea,9/1/2018,100.08,87.88377399,0.04,106.49,109.3091,1
Korea,10/1/2018,100.04,88.34704202,0.04,107.99,111.0093,1
Korea,11/1/2018,99.98,88.84001424,0.038,105.89,111.0093,1
Korea,12/1/2018,99.9,88.95820287,0.038,104.49,111.1093,1
Korea,1/1/2019,99.82,88.43657618,0.043,104.99,110.9092,1
Korea,2/1/2019,99.74,87.6344657,0.037,102.39,111.1093,1
Korea,3/1/2019,99.69,87.08584937,0.038,103.89,113.9095,1
Korea,4/1/2019,99.67,87.18749384,0.04,105.69,112.7094,1
Korea,5/1/2019,99.66,87.74452281,0.04,104.89,113.1094,1
Korea,6/1/2019,99.66,88.40263792,0.04,105.19,112.1093,0
Korea,7/1/2019,99.67,88.83605154,0.04,107.59,111.1093,0
Korea,8/1/2019,99.7,88.83738669,0.031,106.19,115.0096,0
Korea,9/1/2019,99.75,88.23,0.034,107.99,112.7094,0
Germany,10/1/1999,100.08,117.8,0.084,77.09,96.108,0
Germany,11/1/1999,100.29,117.5838551,0.083,76.99,96.308,0
Germany,12/1/1999,100.52,117.3690239,0.082,77.09,96.508,0
Germany,1/1/2000,100.74,117.1573818,0.082,76.49,96.408,0
Germany,2/1/2000,100.94,116.9537239,0.081,78.39,97.4081,0
Germany,3/1/2000,101.1,116.7740955,0.081,78.49,96.508,0
Germany,4/1/2000,101.21,116.6372506,0.08,79.49,97.4081,0
Germany,5/1/2000,101.25,116.5467967,0.08,81.39,97.7081,0
Germany,6/1/2000,101.23,116.4501298,0.08,79.59,96.408,0
Germany,7/1/2000,101.16,116.2816101,0.079,80.89,96.508,0
Germany,8/1/2000,101.08,116.0034531,0.079,81.69,96.9081,0
Germany,9/1/2000,101.02,115.6774577,0.079,81.79,95.808,0
Germany,10/1/2000,101.01,115.3876656,0.078,81.49,96.508,0
Germany,11/1/2000,101.08,115.197907,0.078,82.19,96.508,0
Germany,12/1/2000,101.22,115.1023993,0.077,82.69,97.4081,0
Germany,1/1/2001,101.41,115.0803816,0.077,82.49,99.7083,0
Germany,2/1/2001,101.57,115.0975079,0.077,83.39,97.1081,0
Germany,3/1/2001,101.68,115.0743478,0.076,81.99,98.0082,0
Germany,4/1/2001,101.72,114.9221443,0.076,80.59,97.3081,1
Germany,5/1/2001,101.69,114.5905124,0.077,81.49,97.3081,1
Germany,6/1/2001,101.61,114.1517823,0.077,81.89,96.8081,1
Germany,7/1/2001,101.49,113.7027515,0.078,79.39,96.9081,1
Germany,8/1/2001,101.35,113.3163131,0.078,81.59,96.8081,1
Germany,9/1/2001,101.19,112.9916779,0.079,80.49,96.208,1
Germany,10/1/2001,101.03,112.7139141,0.08,79.09,94.9079,1
Germany,11/1/2001,100.87,112.4791257,0.08,78.09,97.8082,1
Germany,12/1/2001,100.72,112.3162085,0.081,78.59,96.108,1
Germany,1/1/2002,100.59,112.2600824,0.081,78.99,94.3079,1
Germany,2/1/2002,100.51,112.3081067,0.082,79.19,94.1078,1
Germany,3/1/2002,100.47,112.350035,0.082,79.39,94.2079,1
Germany,4/1/2002,100.48,112.2565624,0.083,79.49,95.3079,1
Germany,5/1/2002,100.51,111.9636935,0.084,78.69,94.7079,1
Germany,6/1/2002,100.55,111.5878663,0.085,80.89,93.7078,1
Germany,7/1/2002,100.57,111.2763266,0.086,79.39,95.2079,1
Germany,8/1/2002,100.55,111.1254151,0.087,81.29,94.7079,1
Germany,9/1/2002,100.46,111.0958223,0.089,80.19,95.608,1
Germany,10/1/2002,100.29,111.1258926,0.09,79.59,95.408,1
Germany,11/1/2002,100.06,111.1554005,0.091,80.99,94.5079,1
Germany,12/1/2002,99.77,111.1277959,0.092,79.59,94.2079,1
Germany,1/1/2003,99.47,110.9872381,0.094,80.19,93.3078,1
Germany,2/1/2003,99.21,110.7237844,0.095,80.19,93.8078,1
Germany,3/1/2003,99.01,110.4413443,0.096,79.99,93.3078,1
Germany,4/1/2003,98.91,110.2609991,0.097,79.79,93.8078,1
Germany,5/1/2003,98.88,110.2500559,0.097,79.09,93.9078,1
Germany,6/1/2003,98.91,110.3470857,0.098,78.69,93.7078,1
Germany,7/1/2003,98.99,110.471855,0.098,80.59,93.6078,1
Germany,8/1/2003,99.06,110.5586683,0.098,78.59,93.3078,1
Germany,9/1/2003,99.12,110.5754259,0.098,78.39,94.0078,1
Germany,10/1/2003,99.16,110.4948655,0.098,80.79,94.8079,1
Germany,11/1/2003,99.16,110.3123017,0.098,81.59,93.7078,1
Germany,12/1/2003,99.14,110.073421,0.098,81.99,92.8077,1
Germany,1/1/2004,99.11,109.8306301,0.098,81.29,94.3079,1
Germany,2/1/2004,99.07,109.6190034,0.101,81.69,95.0079,1
Germany,3/1/2004,99.04,109.4362725,0.103,81.19,95.408,1
Germany,4/1/2004,99.01,109.275335,0.103,82.39,96.208,1
Germany,5/1/2004,98.96,109.1321088,0.103,83.29,93.8078,1
Germany,6/1/2004,98.89,109.0087965,0.103,82.69,95.2079,1
Germany,7/1/2004,98.8,108.9083019,0.103,83.69,95.2079,1
Germany,8/1/2004,98.69,108.8221529,0.104,82.89,94.7079,1
Germany,9/1/2004,98.57,108.7190099,0.104,82.69,95.0079,1
Germany,10/1/2004,98.45,108.5649843,0.105,83.69,94.6079,1
Germany,11/1/2004,98.34,108.3491572,0.106,82.29,95.808,1
Germany,12/1/2004,98.25,108.10522,0.107,81.89,95.608,1
Germany,1/1/2005,98.19,107.8717582,0.107,84.39,97.6081,1
Germany,2/1/2005,98.16,107.6625429,0.109,83.09,96.408,1
Germany,3/1/2005,98.17,107.4447746,0.109,84.19,96.508,0
Germany,4/1/2005,98.21,107.1810456,0.112,84.79,96.008,0
Germany,5/1/2005,98.28,106.8839624,0.112,83.69,95.808,0
Germany,6/1/2005,98.37,106.65685,0.112,85.49,96.408,0
Germany,7/1/2005,98.47,106.6115796,0.112,86.79,96.408,0
Germany,8/1/2005,98.58,106.7712951,0.112,84.29,96.8081,0
Germany,9/1/2005,98.68,107.0035724,0.111,86.69,96.308,0
Germany,10/1/2005,98.79,107.1611511,0.11,88.39,96.508,0
Germany,11/1/2005,98.92,107.1665297,0.108,87.39,96.6081,0
Germany,12/1/2005,99.09,107.0604539,0.107,87.19,96.6081,0
Germany,1/1/2006,99.3,106.8950297,0.106,87.69,96.408,0
Germany,2/1/2006,99.55,106.7158309,0.105,88.19,96.7081,0
Germany,3/1/2006,99.83,106.5577238,0.104,87.39,96.308,0
Germany,4/1/2006,100.13,106.4542806,0.103,89.39,96.8081,0
Germany,5/1/2006,100.43,106.4198101,0.102,90.69,97.2081,0
Germany,6/1/2006,100.7,106.4380905,0.101,90.19,97.5081,0
Germany,7/1/2006,100.96,106.4901789,0.1,91.79,96.308,0
Germany,8/1/2006,101.2,106.5562973,0.099,92.39,97.0081,0
Germany,9/1/2006,101.43,106.6153872,0.098,92.29,95.508,0
Germany,10/1/2006,101.64,106.6470766,0.097,92.09,96.208,0
Germany,11/1/2006,101.8,106.6734377,0.096,93.69,96.308,0
Germany,12/1/2006,101.92,106.7794731,0.094,94.59,100.7084,0
Germany,1/1/2007,102,107.0526554,0.092,95.09,94.6079,0
Germany,2/1/2007,102.07,107.4517066,0.09,95.49,96.6081,0
Germany,3/1/2007,102.14,107.7506862,0.089,95.99,96.508,0
Germany,4/1/2007,102.23,107.7140328,0.087,95.09,99.2083,0
Germany,5/1/2007,102.33,107.3164317,0.086,96.79,94.3079,0
Germany,6/1/2007,102.43,106.8243003,0.085,96.69,95.408,0
Germany,7/1/2007,102.53,106.520832,0.085,97.39,95.508,0
Germany,8/1/2007,102.65,106.4917067,0.084,97.69,95.508,0
Germany,9/1/2007,102.77,106.5574384,0.084,98.69,95.708,0
Germany,10/1/2007,102.89,106.5231748,0.083,98.79,95.608,0
Germany,11/1/2007,103.02,106.3202438,0.082,98.59,94.5079,0
Germany,12/1/2007,103.12,106.0438871,0.081,99.59,94.7079,0
Germany,1/1/2008,103.21,105.7992233,0.079,101.09,95.708,0
Germany,2/1/2008,103.25,105.652419,0.078,100.79,96.6081,1
Germany,3/1/2008,103.23,105.6206756,0.077,100.09,94.8079,1
Germany,4/1/2008,103.14,105.716225,0.076,100.29,95.0079,1
Germany,5/1/2008,102.99,105.8887312,0.075,98.29,94.8079,1
Germany,6/1/2008,102.75,106.0117451,0.074,99.39,94.2079,1
Germany,7/1/2008,102.41,105.9578284,0.073,97.69,94.2079,1
Germany,8/1/2008,101.96,105.7131371,0.071,99.69,95.1079,1
